timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743262326.899285|3224334942|1596336|b'\x85}\x8e\xee\xc9\xd74\xea\xe0\xdf\xdfC\xe7\x9a*\x14'|b'\x8fy~K\xf4\xb7\xe9\xe5\xd8\x04\xd5?'|1510|42|1468|52|1386|1438|0|2207|1438
1743262326.899286|3224334942|1596337|b'\xdbr\t\xc9\x18\xcf\xe3\xcb\xc5\xd7\xecev\x80A\xc5'|b'c\xf0eW\x01\xeax\xd3W\t8%'|1510|42|1468|52|1386|1438|0|2208|1438
1743262326.899468|3224334942|1596338|b'g\x14a\t\x9eze\t\t\x84-\xea+c\xa5\xdb'|b'\xb0i-\x17\x8e#t\xf4\xb5\xbf\xffk'|1510|42|1468|52|1386|1438|0|2209|1438
1743262326.899468|3224334942|1596339|b'D\xd7e\xad\xc8\x83\xcb\xd3\xd7\xad\xbb\xc4\xcc\xd5\x15@'|b'\xaf\x1a\xea\xc3\xc8O\xf6\xec\xb5\xa1\t\xcb'|1510|42|1468|52|1386|1438|0|2210|1438
1743262326.899468|3224334942|1596340|b'\x8d\x9f\x1dm$\xe6\x14\xcf\xae\x8e\t\x9b\xab<\xbf\xa7'|b'\xa7T]\x97@\xfcJ\xb1\xa1\x8fJ;'|1510|42|1468|52|1386|1438|0|2211|1438
1743262326.899691|3224334942|1596341|"b'{\xd4\xc8|\xb7\xcbb\xd5\xb2\xa8\xe3\x9fP\xf0=\xac'"|b'Bo\x9fr\xcee\xe9Ij\x81\xbd\xd5'|262|42|220|52|127|179|11|2212|179
1743262326.899744|3461344040|2744809|b'\xa0\xa8\xcf$\x0f\xd6<\xd5\xeaXW\x83l\x94\x02\xd0'|b':\x0b\xd6\xcf\x03\x17:\xe3q\xc8\xbd\xb5'|134|42|92|52|0|52|10|2213|52
1743262326.906700|3461344040|2744810|b'V\xd5,\xbb\xc8-*\xe2\x19\xe1\xa56v\x01o9'|b'\x9c\xba\xe2\xd2\x8c\xaa\xc7\xa3/\x87f$'|358|42|316|52|223|275|11|2214|275
1743262326.908202|3224334942|1596342|b'm[\xf5\xfb\xaa\xe0s\x08\x83\xb42\xa6:\x07\xe6\xe5'|b'+\xb8\\\xd1\x1a7\xf1\xfe\x94;\xd0;'|374|42|332|52|244|296|6|2215|296
1743262326.919429|3461344040|2744811|"b""\xc1\xf1G'\x08Q\xef\x8eu\xf4S\x92A\x07\xa2n"""|b'8Wi\xcbq5\xd3\x9e\xcbo\x9e>'|358|42|316|52|232|284|2|2216|284
